occurrenceID,recordedBy,eventDate,year,month,day,scientificName,fieldRemarks,island,locationID,materialSampleID,associateMedia,decimalLatitude,decimalLongitude,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,taxonRank,nomenclaturalCode,taxonomicStatus,taxonID,reportNumber
bid:hisc:biisc:hipsc:bi:2:SP:40190:v,Sophie Parmelon,2010-01-12,2010,1,12,Rhizophora mangle,In bloom,Big Island,bi,bid:hisc:biisc:hipsc:bi:2:SP:40190,,20.05528747,-154.837712,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,2
bid:hisc:biisc:hipsc:bi:278:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05506858,-155.7543987,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,278
bid:hisc:biisc:hipsc:bi:279:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05507902,-155.754374,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,279
bid:hisc:biisc:hipsc:bi:280:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05507902,-155.7543727,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,280
bid:hisc:biisc:hipsc:bi:281:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05508571,-155.7543149,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,281
bid:hisc:biisc:hipsc:bi:282:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05512988,-155.7543373,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,282
bid:hisc:biisc:hipsc:bi:283:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05513045,-155.7543698,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,283
bid:hisc:biisc:hipsc:bi:284:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.0551714,-155.7543982,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,284
bid:hisc:biisc:hipsc:bi:285:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.0551714,-155.7544236,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,285
bid:hisc:biisc:hipsc:bi:286:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05520729,-155.7544299,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,286
bid:hisc:biisc:hipsc:bi:287:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.0552083,-155.7541621,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,287
bid:hisc:biisc:hipsc:bi:288:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05526004,-155.7544184,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,288
bid:hisc:biisc:hipsc:bi:289:SP:40371,Sophie Parmelon,2010-07-12,2010,7,12,Rauvolfia vomitoria,,Big Island,bi,,,20.05526004,-155.7544231,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,vomitoria,Afzel.,species,ICBN,valid,3169770,289
bid:hisc:biisc:hipsc:bi:5174:SG:40457,Sharon Grant,2010-10-06,2010,10,6,Cortaderia jubata,,Big Island,bi,,,19.28690353,-155.5491832,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5174
bid:hisc:biisc:hipsc:bi:5175:SG:40457,Sharon Grant,2010-10-06,2010,10,6,Cortaderia jubata,,Big Island,bi,,,19.28693333,-155.5836009,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5175
bid:hisc:biisc:hipsc:bi:5176:SG:40457,Sharon Grant,2010-10-06,2010,10,6,Cortaderia jubata,,Big Island,bi,,,19.28695,-155.5882402,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5176
bid:hisc:biisc:hipsc:bi:5177:SG:40457,Sharon Grant,2010-10-06,2010,10,6,Cortaderia jubata,,Big Island,bi,,,19.28700688,-155.5887528,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5177
bid:hisc:biisc:hipsc:bi:5178:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.1696,-155.2306711,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5178
bid:hisc:biisc:hipsc:bi:5179:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.16965,-155.2343738,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5179
bid:hisc:biisc:hipsc:bi:5180:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.16983333,-155.2027109,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5180
bid:hisc:biisc:hipsc:bi:5181:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.1699,-155.2027456,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5181
bid:hisc:biisc:hipsc:bi:5182:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17,-155.2029163,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5182
bid:hisc:biisc:hipsc:bi:5183:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17003333,-155.2029704,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5183
bid:hisc:biisc:hipsc:bi:5184:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17005,-155.2029963,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5184
bid:hisc:biisc:hipsc:bi:5185:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17008333,-155.1143582,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5185
bid:hisc:biisc:hipsc:bi:5186:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17016667,-155.1140614,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5186
bid:hisc:biisc:hipsc:bi:5187:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17025,-155.1139504,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5187
bid:hisc:biisc:hipsc:bi:5188:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17096667,-155.2315658,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5188
bid:hisc:biisc:hipsc:bi:5189:LR:40458,Laura Russell,2010-10-07,2010,10,7,Buddleja madagascariensis,,Big Island,bi,,,19.17103333,-155.2780625,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5189
bid:hisc:biisc:hipsc:bi:5190:LR:40459,Laura Russell,2010-10-08,2010,10,8,Buddleja madagascariensis,,Big Island,bi,,,19.18295837,-155.6714999,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5190
bid:hisc:biisc:hipsc:bi:5192:LR:40459,Laura Russell,2010-10-08,2010,10,8,Buddleja madagascariensis,,Big Island,bi,,,19.18301034,-155.6132036,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5192
bid:hisc:biisc:hipsc:bi:5193:LR:40459,Laura Russell,2010-10-08,2010,10,8,Buddleja madagascariensis,,Big Island,bi,,,19.18494661,-155.6339533,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5193
bid:hisc:biisc:hipsc:bi:5194:LR:40459,Laura Russell,2010-10-08,2010,10,8,Buddleja madagascariensis,,Big Island,bi,,,19.18516515,-155.6724459,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5194
bid:hisc:biisc:hipsc:bi:5251:LR:40477,Laura Russell,2010-10-26,2010,10,26,Buddleja madagascariensis,,Big Island,bi,,,19.19015,-155.6336678,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5251
bid:hisc:biisc:hipsc:bi:5252:LR:40478,Laura Russell,2010-10-27,2010,10,27,Buddleja madagascariensis,,Big Island,bi,,,19.19015428,-155.6338732,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5252
bid:hisc:biisc:hipsc:bi:5253:LR:40479,Laura Russell,2010-10-28,2010,10,28,Buddleja madagascariensis,,Big Island,bi,,,19.19021667,-155.6339008,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5253
bid:hisc:biisc:hipsc:bi:5254:LR:40459,Laura Russell,2010-10-08,2010,10,8,Buddleja madagascariensis,,Big Island,bi,,,19.19511181,-155.596601,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5254
bid:hisc:biisc:hipsc:bi:5255:LR:40486,Laura Russell,2010-11-04,2010,11,4,Buddleja madagascariensis,,Big Island,bi,,,19.19691667,-155.6338352,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5255
bid:hisc:biisc:hipsc:bi:5259:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28311318,-155.6725602,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5259
bid:hisc:biisc:hipsc:bi:5260:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28321318,-155.6716842,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5260
bid:hisc:biisc:hipsc:bi:5261:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28327984,-155.671424,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5261
bid:hisc:biisc:hipsc:bi:5262:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28337984,-155.6714007,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5262
bid:hisc:biisc:hipsc:bi:5263:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28345,-155.6705284,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5263
bid:hisc:biisc:hipsc:bi:5264:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28347984,-155.6714895,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5264
bid:hisc:biisc:hipsc:bi:5265:SG:40490,Sharon Grant,2010-11-08,2010,11,8,Buddleja madagascariensis,,Big Island,bi,,,19.28356318,-155.6719058,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5265
bid:hisc:biisc:hipsc:bi:5266:SG:40485,Sharon Grant,2010-11-03,2010,11,3,Buddleja madagascariensis,,Big Island,bi,,,19.28364651,-155.6338877,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Scrophulariaceae | Buddleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,madagascariensis,Lam.,species,ICBN,valid,3173340,5266
bid:hisc:biisc:hipsc:bi:5267:SG:40505,Sharon Grant,2010-11-23,2010,11,23,Cortaderia jubata,,Big Island,bi,,,19.28723563,-155.9762595,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5267
bid:hisc:biisc:hipsc:bi:5268:SG:40505,Sharon Grant,2010-11-23,2010,11,23,Cortaderia jubata,,Big Island,bi,,,19.28725,-155.9773073,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5268
bid:hisc:biisc:hipsc:bi:5269:SG:40512,Sharon Grant,2010-11-30,2010,11,30,Cortaderia jubata,,Big Island,bi,,,19.28726521,-155.9773073,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,5269
bid:hisc:biisc:hipsc:bi:5281:SP:40525,Sophie Parmelon,2010-12-13,2010,12,13,Cryptostegia madagascariensis,,Big Island,bi,,,19.44743333,-155.7183346,Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Cryptostegia,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cryptostegia,madagascariensis,Boj.,species,ICBN,valid,8230770,5281
bid:hisc:biisc:hipsc:bi:5564:DB:38691,David Bloom,2005-12-05,2005,12,5,Ulex europaeus,,Big Island,bi,,,20.21112602,-155.2324928,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,5564
bid:hisc:biisc:hipsc:bi:5565:DB:38691,David Bloom,2005-12-05,2005,12,5,Ulex europaeus,,Big Island,bi,,,20.21167243,-155.2376587,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,5565
bid:hisc:biisc:hipsc:bi:5566:DB:38691,David Bloom,2005-12-05,2005,12,5,Ulex europaeus,,Big Island,bi,,,20.21168568,-155.2427257,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,5566
bid:hisc:biisc:hipsc:bi:5567:DB:38691,David Bloom,2005-12-05,2005,12,5,Ulex europaeus,,Big Island,bi,,,20.21171443,-155.2456326,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,5567
bid:hisc:biisc:hipsc:bi:5568:DB:38707,David Bloom,2005-12-21,2005,12,21,Ulex europaeus,,Big Island,bi,,,20.21173949,-155.2659399,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,5568
bid:hisc:biisc:hipsc:bi:5829:TH:38764,Tim Hirsch,2006-02-16,2006,2,16,Pennisetum setaceum,,Big Island,bi,,,19.70383333,-154.9809552,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,5829
bid:hisc:biisc:hipsc:bi:5830:TH:38764,Tim Hirsch,2006-02-16,2006,2,16,Pennisetum setaceum,,Big Island,bi,,,19.70396667,-154.9802317,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,5830
bid:hisc:biisc:hipsc:bi:5833:TH:38764,Tim Hirsch,2006-02-16,2006,2,16,Pennisetum setaceum,,Big Island,bi,,,19.70401667,-154.9802223,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,5833
bid:hisc:biisc:hipsc:bi:6337:KC:38888,Katia Cez�n,2006-06-20,2006,6,20,Eleutherodactylus coqui,,Big Island,bi,,,19.45883333,-155.8694952,Animalia | Chordata | Amphibia | Anura | Eleutherodactylidae | Eleutherodactylus,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,Thomas,species,ICZN,accepted,2424091,6337
bid:hisc:biisc:hipsc:bi:6349:KC:38950,Katia Cez�n,2006-08-21,2006,8,21,Eleutherodactylus coqui,,Big Island,bi,,,19.45906667,-155.6405252,Animalia | Chordata | Amphibia | Anura | Eleutherodactylidae | Eleutherodactylus,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,Thomas,species,ICZN,accepted,2424091,6349
bid:hisc:biisc:hipsc:bi:6384:KC:38733,Katia Cez�n,2006-01-16,2006,1,16,Eleutherodactylus coqui,,Big Island,bi,,,19.45927658,-155.9326098,Animalia | Chordata | Amphibia | Anura | Eleutherodactylidae | Eleutherodactylus,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,Thomas,species,ICZN,accepted,2424091,6384
bid:hisc:biisc:hipsc:bi:6385:KC:38734,Katia Cez�n,2006-01-17,2006,1,17,Eleutherodactylus coqui,,Big Island,bi,,,19.4593,-155.8781631,Animalia | Chordata | Amphibia | Anura | Eleutherodactylidae | Eleutherodactylus,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,Thomas,species,ICZN,accepted,2424091,6385
bid:hisc:biisc:hipsc:bi:6500:KC:38767,Katia Cez�n,2006-02-19,2006,2,19,Eleutherodactylus coqui,,Big Island,bi,,,19.45946667,-154.8169328,Animalia | Chordata | Amphibia | Anura | Eleutherodactylidae | Eleutherodactylus,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus,coqui,Thomas,species,ICZN,accepted,2424091,6500
bid:hisc:biisc:hipsc:bi:6553:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.70485,-155.7714269,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6553
bid:hisc:biisc:hipsc:bi:6554:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.70536667,-155.7770361,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6554
bid:hisc:biisc:hipsc:bi:6555:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.70551667,-155.7888594,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6555
bid:hisc:biisc:hipsc:bi:6556:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.70575232,-155.7903599,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6556
bid:hisc:biisc:hipsc:bi:6557:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.70639747,-155.7856927,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6557
bid:hisc:biisc:hipsc:bi:6558:TH:38988,Tim Hirsch,2006-09-28,2006,9,28,Pennisetum setaceum,,Big Island,bi,,,19.71061661,-155.7820511,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,6558
